@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'¿Quienes somos en realidad? ¿Cuál es nuestra identidad? EDGAR Y ANABEL    ESTRENO  16/09 a las 7 30pm #EspacioPlural ',yes
'QUEDAN 5 DÍAS para cerrar el plazo de inscripción del 3er Festival de Jóvenes Directores Trasnocho ¡Inscríbete ya! ',no
'Hoy hay TERROR a las 6pm  Una obra q actualmente se presenta en 39 teatros en Alemania y 8 países más    ¡Vota! Tú tienes el veredicto final',no
'RT @SocratesSerrano  Así quedó anoche #TerrorLaObra Los esperamos hoy a las 6PM en @trasnochocult Dirección @manriquehector …',no
'HASTA HOY se presenta NIÑOS LINDOS  Despídete de esta polémica obra a las 7pm en el #EspacioPlural del Trasnocho ',no
'HASTA HOY se presenta NIÑOS LINDOS  Despídete de esta polémica obra a las 7pm en el #EspacioPlural del Trasnocho ',no
'¡Queremos estimular la dramaturgia en nuestro país! PRIMER CONCURSO DE DRAMATURGIA TRASNOCHO  Hasta 14/12  Participa ',no
'HOY a las 4pm es la ÚLTIMA FUNCIÓN de \'El Diario de un loco\', monólogo donde destaca Carlos Sánchez Torrealba  ',yes
?,no
'HOY \'El Acompañante\' 2 45/5pm y \'La Memoria del Agua\' 7 15pm #9naMuestraCineLatinoamericano ¡Compra ya tus entradas! ',yes
'Sabías que    ',no
?,no
'GRAN OPORTUNIDAD A NUEVA GENERACIÓN TEATRAL  Hasta el 16/09 podrás inscribirte en el FESTIVAL DE JÓVENES DIRECTORES ',yes
?,no
'HOY y MAÑANA  @javiervidalp y @julierestifo presentan su #StandUpComedy TAL PARA CUAL en el #Teatro Trasnocho  8pm  ',no
'HOY Y MAÑANA a las 4pm serán las 2 últimas presentaciones de Carlos Sánchez Torrealba en EL DIARIO DE UN LOCO ',yes
'Compra tus entradas para ver EL TRAJE NUEVO DEL EMPERADOR  Se presenta a las 3pm hoy y mañana en el #TeatroTrasnocho ',no
'El precio que hay que pagar por una ideología lo verás en EDGAR Y ANABEL    #ESTRENO 16/09 en el #EspacioPlural del Trasnocho 7 30pm ',no
'SABÍAS QUE    ',yes
'Ellos son una especie en extinción, creen en el amor y en los detalles    EL CLUB DE LOS CURSIS en ESTRENO 15/09 ',yes
?,yes
'Los vie a las 7pm y los sáb/dom a las 6pm te espera un juicio en el #Teatro Trasnocho con #TERROR de @manriquehector ',no
'Sabías que    ',yes
'Una mágica aventura te espera en el musical infantil EL TRAJE NUEVO DEL EMPERADOR  Sáb/dom 3pm en #TeatroTrasnocho ',no
'La polémica obra \'NIÑOS LINDOS\' se despide del Espacio Plural, con funciones el vie a las 7 30pm y el sáb/dom 7pm  ',yes
'La polémica obra \'NIÑOS LINDOS\' se despide del Espacio Plural, con funciones el vie a las 7 30pm y el sáb/dom 7pm  ',yes
'¡Destaca como Director! Ya quedan solo días para cerrar el 3° FESTIVAL DE JÓVENES DIRECTORES TRASNOCHO  Hasta 16/09 ',yes
'Ya cerramos nuestro PRIMER CONCURSO DE DISEÑO TRASNOCHO  Felicitamos a los participantes  Muy pronto el jurado deliberará    ¡Atentos!',no
'¿Te gusta el arte? Asiste a la 4ta #charla del CICLO Entender la obra de CHAGALL  \'La estrella y la cruz\'  Por Johnny Gavlovski  10/09|11am',no
' Nuestra coordinadora @solveighoo te invita a participar en el Festival de Jóvenes Directores Trasnocho por #ValeTV',no
'No te pierdas el mejor #Cine de nuestra región  La #9naMuestraCineLatinoamericano sigue con nosotros ¡Disfrútala! ',no
'#ÓperaenTrasnocho LA CIUDAD MUERTA de Erich Wolfgang Korngold  Proyección martes 13/09 a las 3pm en #CinesPaseo ',no
'Se despide del #Trasnocho EL DIARIO DE UN LOCO de Nikolai Gogol  Últimos 3 días  vie 5pm, sáb/dom 4pm  Con @Aksenty ',yes
'Desestrésate, enamórate y ríe con este viaje a nostálgico a los 80  @javiervidalp y @julierestifo son TAL PARA CUAL  ',no
'¡Más de 8 000 espectadores ya han votado! Da el veredicto final en #TERROR los viernes a las 7pm y los sáb/dom a las 6pm  #TeatroTrasnocho',no
'¡Diviértete este fin de semana! Compra tus entradas para ver EL TRAJE NUEVO DEL EMPERADOR  sáb y dom 3pm  #Teatro ',yes
'\'La estrella y la cruz\' será la 4ta charla del ciclo  ENTENDER LA OBRA DE CHAGALL  Este sáb 10/09, 11am en @SalaTAC1 ',yes
'#HOY es el 2do #FORO del CICLO INTERLOCUCIONES sobre \'Pinturasparadaltónicos\' de Sigfredo Chacón  4pm @SalaTAC1 ',yes
'Disfruta hoy del drama mexicano CHRONIC, 4 45/7pm en Cines Paseo  Proyectamos la #9naMuestraCineLatinoamericano ',yes
'Cómo entiende el romanticismo la sociedad contemporánea    Entérate en esta comedia  EL CLUB DE LOS CURSIS    15/09 ',yes
'Para tus niños tenemos el mejor plan de fin de semana  ¡Llevalos a ver EL TRAJE NUEVO DEL EMPERADOR\' Sáb y dom 3pm ',yes
'NIÑOS LINDOS SE DESPIDE DEL TRASNOCHO    Últimas 3 funciones  viernes 7 30pm, sáb/dom 7pm en el #EspacioPlural ',no
' ¡CUENTA REGRESIVA! Propuestas teatrales por el Festival de Jóvenes Directores Trasnocho serán recibidas hasta 16/09',no
'SOLO QUEDAN 3 FUNCIONES para ver EL DIARIO DE UN LOCO  monólogo protagonizado por el primer actor Carlos Sánchez Torrealba @Aksenty   Vie5pm',no
'RT @Aksenty  TRES FUNCIONES MÁS Y EL LOCO SE IRÁ ¡Juégate esa carta este fin de semana! EL DIARIO DE UN LOCO en el @trasnochocult …',yes
'RT @Aksenty  TRES FUNCIONES MÁS Y EL LOCO SE IRÁ ¡Juégate esa carta este fin de semana! EL DIARIO DE UN LOCO en el @trasnochocult …',yes
'#9naMuestraCineLatinoamericano HOY \'Rompecabezas\' 4 30pm y \'Para Elorza sin canción\' #comedia vzlana 6 30 y 7 30pm ',yes
'Buenos Días ¿Quieres saber cuáles películas estaremos proyectando por la #9naMuestraCineLatinoamericano? Visita ',no
'RT @SocratesSerrano  Aunque en Japón siempre gane \'Culpable\' Así quedaron los resultados este domingo en #Terrorlaobra  ',yes
'LA ESTRELLA Y LA CRUZ 4ta charla del CICLO  Entender la obra de CHAGALL  Dictadas por Johnny Gavlovski  Sáb 10/09 a las 11am en la @SalaTAC1',no
'El juicio continua ¿Culpable o Inocente? Decide en TERROR de @manriquehector   Vie 7pm, sáb/dom 6pm #TeatroTrasnocho ',no
'RT @SalaTAC1  Visita nuesta #TiendaTAC ubicada en los espacios de @trasnochocult ',no
'Déjate llevar a un viaje nostálgico con @julierestifo y @javiervidalp  TAL PARA CUAL  sáb/dom 8pm en #Trasnocho ',yes
'NIÑOS LINDOS se despide del Trasnocho  ÚLTIMAS 3 FUNCIONES  vie 7 30pm, sáb y dom 7pm  De @Rossanahm #Teatro ',no
'RT @SkenaTeatro  ¡Nuestro Grupo Skena cumple 36 años! Y por eso traemos #ElTrajeNuevoDelEmperador │Sáb/Dom en @trasnochocult …',yes
'¡QUEDAN POCOS DÍAS! Inscríbete en el 3er Festival de Jóvenes Directores Trasnocho  Hasta el 16/09  Bases en ',yes
'HOY es la proyección de #Ópera ROBERTO DEVEREUX de Gateno Donizetti  3pm  Más información en  ',no
' ¡Apúrate! Hasta HOY recibiremos las propuestas para participar en el Primer #Concurso de Diseño Trasnocho   ',no
'#9naMuestraCineLatinoamericano HOY \'DESDE ALLÁ\' del vzlano Lorenzo Vigas 3 30/5 30/7 30pm y \'EL CERRAJERO\' 3 15pm ',yes
'Aparta tu cupo para hacer con nosotros el #Taller de Técnica Vocal y Manejo de la Voz con Felicia Canetti    ',no
' ¡Quedan pocos días! Participa en el 3er Festival de Jóvenes Directores Trasnocho  Mira esta reseña d @ValeTVCanal5',no
'MUY PRONTO verás    El precio que hay que pagar por una ideología en  EDGAR Y ANABEL (16/09 en #EspacioPlural) ',yes
'Este 08/09 tendrá lugar el 2do #foro de Sigfredo Chacón a propósito de \'Pinturasparadaltónicos\'  4pm @SalaTAC1 ',yes
'Hoy es #LunesdePelículas por eso te salen a la mitad  Mira Radiografía de un Crimen #9naMuestraCineLatinoamericano ',no
'HASTA ESTE MARTES 06/09 tienes oportunidad de inscribirte en el PRIMER CONCURSO DE DISEÑO TRASNOCHO ¡Vamos, Anímate! ',yes
'HASTA ESTE MARTES 06/09 tienes oportunidad de inscribirte en el PRIMER CONCURSO DE DISEÑO TRASNOCHO ¡Vamos, Anímate! ',no
'Buenos días  Recuerda que tenemos la #9naMuestraCineLatinoamericano en nuestros Cines Paseo  Visita ',yes
'Se viene EL CLUB DE LOS CURSIS    ESTRENO 15/09 en el #EspacioPlural del #Trasnocho ¡No te lo pierdas! ',no
'Hasta el 16 de septiembre puedes inscribirte en el 3er FESTIVAL DE JÓVENES DIRECTORES TRASNOCHO    ¡Apúrate! ',no
'Ellos son \'TAL PARA CUAL\' ¿quieres saber por qué? Descúbrelo los sáb y dom a las 8pm en un show de #StandUpComedy ',no
'¿Crees que lo justo es lo correcto? Todo puede cambiar después de ver #TERROR de @manriquehector vie 7pm, sáb y dom  6pm en #TeatroTrasnocho',no
'HOY estos NIÑOS LINDOS @JoseManuSUAREZ  @_teogutierrez  y @LuisMayer_  se presentan a las 7pm en el #EspacioPlural ',yes
'¡Olvida las apariencias, lo más importante es tu esencia! EL TRAJE NUEVO DEL EMPERADOR  Sáb/dom 3pm #TeatroTrasnocho ',no
'#9naMuestraCineLatinoamericano HOY \'ESO QUE LLAMAN AMOR\' 2 45/ 5 00 /7 15pm  Entradas en  ',no
' ¡Quedan pocos días! Participa en el Festival de Jóvenes Directores Trasnocho  Mira cómo en la reseña d @ValeTVCanal5',yes
' Ya casi cerramos la convocatoria para el PRIMER CONCURSO DE DISEÑO TRASNOCHO  En el video t decimos cómo inscribirte',no
'HOY Y MAÑANA podrás disfrutar de un show que te hará viajar a los 80 con @javiervidalp y @julierestifo 8pm  #Teatro ',yes
'Si no has ido a ver la obra Niños Lindos, aún tienes oportunidad  viernes 7 30pm, sáb/dom 7pm  \'ULTIMAS FUNCIONES\'  ',yes
'#9naMuestraCineLatinoamericano Verás cómo un cura es desenmascarardo en \'EL BOSQUE DE KARADIMA\' HOY 2 45/5 00 pm ',no
'Este fin de semana el plan perfecto para tus niños es que disfruten de EL TRAJE NUEVO DEL EMPERADOR  3pm #Teatro ',yes
'ÚLTIMAS FUNCIONES de EL DIARIO DE UN LOCO  #Monólogo que se presenta los vie a las 5pm y sáb/dom 4pm  Con @Aksenty ',no
'RT @elbuscon1  Encuentro sobre  Pinturasparadaltonicos de SigredoChacón @SalaTAC1 @trasnochocult ',yes
'RT @mafeperezr  Me encantó #TerrorLaObra, @manriquehector  Voté culpable y una hora después sigue la reflexión y el debate  Véanla en @tras…',yes
'MAÑANA en el acostumbrado Cine Foro se analizará el amor y la locura en \'Don Juan DeMarco\'  10am en Cines Paseo  ',yes
' Dale play al video y entérate qué debes hacer para estar inscrito en el PRIMER CONCURSO DE #DISEÑO TRASNOCHO  06/09',no
' Dale play al video y entérate qué debes hacer para estar inscrito en el PRIMER CONCURSO DE #DISEÑO TRASNOCHO  06/09',no
'ROBERTO DEVEREUX de Gateno Donizetti será la próxima proyección de ópera el martes 06/09 en #CinesPaseo d #Trasnocho ',no
'Disfruta con los más pequeños de EL TRAJE NUEVO DEL EMPERADOR  Un musical infantil lleno d magia y fantasía  SyD 3pm ',yes
'En el Festival d Jóvenes Directores Trasnocho buscamos gente joven q nos presente un proyecto d estreno ¡Inscríbete! ',yes
'¿Qué te parece asistir a un juicio y dar el veredicto final? En #TERROR tú decides el destino del acusado  HOY 7pm ',yes
'#9naMuestraCineLatinoamericano HOY drama mexicano con la película \'LOS BAÑISTAS\' 3, 5, y 7pm en nuestros Cines Paseo ',yes
'HOY puedes ver a unos NIÑOS LINDOS en el #EspacioPlural del Trasnocho a las 7 30pm  ÚLTIMAS 6 FUNCIONES ',no
' ¿Tienes inquietudes teatrales? Participa en el 3er  Festival de Jóvenes Directores Trasnocho  Reseña d @Valetvcanal5',yes
'HOY en nuestros Cines Paseo proyectaremos \'ENREDADAS PERO FELICES\', una comedia que nos conecta a todos  4pm/6 40pm ',no
'HOY INICIA en nuestros Cines la #9naMuestraCineLatinoamericano  Abrimos con DESDE ALLÁ del venezolano Lorenzo Vigas  ',no
'El profesor y psicoanalista Johnny Gavlovski analizará este sáb 03/09 \'La simbología de Chagall\' a las 11am en la @SalaTAC1 Costo  1500 Bs ',yes
'Mañana iniciamos la #9naMuestraCineLatinoamericano en nuestros Cines Paseo con \'Desde Allá\' 3 30pm/ 5 30pm /7 30pm ',yes
' Conoce más sobre el monólogo EL DIARIO DE UN LOCO  Su protagonista @Aksenty fue entrevistado por @ValeTVCanal5',no
'¿Seguirá predominando la tendencia \'Culpable\'? TÚ decides en este juicio ¡Vota MAÑANA a las 7pm en #TERROR! SyD 6pm ',no
'¡No te pierdas TAL PARA CUAL! Con los primeros actores Julie Restifo y Javier Vidal  Sáb y dom 8pm #Teatro Trasnocho ',yes
'@eleanava ',yes
'@eleanava ¡Anímate! Consulta las Bases del concurso en nuestra página web',yes
'Mañana iniciamos la 9na  Muestra de #Cine Latinoamericano  Se proyectarán 22 películas de 13 países en nuestros Cines Paseo ¡Te esperamos!',yes
'ATENCIÓN  HOY estarán suspendidas todas nuestras actividades    ',yes
'¡Visita nuestra página de Facebook! Búscanos por Trasnocho Cultural  Allí también te informamos sobre toda la programación que ofrecemos   ',yes
'¡Visita nuestra página de Facebook! Búscanos por Trasnocho Cultural  Allí también te informamos sobre toda la programación que ofrecemos   ',yes
'RT @ElUniversal  #Entretenimiento  Este sábado tienes una cita con Marc Chagall en @trasnochocult  Vía @Estampas ',yes
'RT @CircuitoExitos   @trasnochocult abre concurso de dramaturgia  ',yes
'El próximo jueves 08/09 será la próxima charla para analizar \'Pinturasparadaltónicos\' a las 4pm en la @SalaTAC1 ',no
'@eedaza musicaliza en vivo para NIÑOS LINDOS  ÚLTIMAS 6 FUNCIONES ¡Aprovecha! viernes 7 30pm sáb y dom 7pm  #Teatro ',yes
'ATENCIÓN  HOY estarán suspendidas todas nuestras actividades    ',yes
'QUEDAN POCOS DÍAS para cerrar nuestro Concurso de Diseño Trasnocho    ¡Inscríbete! Aprovecha esta gran oportunidad  ',yes
'El #monólogo EL DIARIO DE UN LOCO protagonizado por Carlos Sánchez Torrealba se presenta los vie 5pm y sáb/dom 4pm  ',no
'El #StandUpComedy que presenta Julie Restifo y Javier Vidal ¡es imperdible!  Sáb/dom 8pm en el #Teatro Trasnocho  ',yes
'\'Don Juan DeMarco\' será analizada esté sáb 03/09 en un Cine #Foro como parte del Ciclo  Sueños y Existencia  10am ',no
'Faltan solo días para cerrar el 3° FESTIVAL DE JÓVENES DIRECTORES TRASNOCHO  Los proyectos se recibirán hasta 16/09 ',yes
'#Taller de Voz y Dicción nivel I impartido por Felicia Canetti  Del 06/10 al 17/11  Jueves de 10am a 2pm  30milBs ',no
'Fernando Azpúrua @Ferazpurua es el Príncipe Guapetón en EL TRAJE NUEVO DEL EMPERADOR  Sáb/dom 3pm #Teatro Trasnocho ',no
'ATENCIÓN  Le recordamos a nuestro público que mañana 01/09 estarán suspendidas todas nuestras actividades    ',no
'#CINE HOY SECRETOS DE UNA LEYENDA  Drama biográfico basado en la vida del trompetista Miles Davis  6 50pm ',yes
'Próxima #charla del ciclo \'Entender la pintura de Marc Chagall\'  Este sáb 03/08 a las 11 30am en @SalaTAC1 1 500 Bs ',no
'Al mejor estilo del #StandUpComedy ellos te dirán lo que es ser \'TAL PARA CUAL\'  Sáb y dom 8pm en #TeatroTrasnocho ',no
'ATENCIÓN  Informamos a nuestro público que este jueves 01/09 estarán suspendidas todas nuestras actividades    ',yes
'La ternura y el humor de un loco te esperan en el #monólogo del primer actor Carlos Sánchez Torrealba  Viernes 5pm  ',yes
'Por 1era vez el jurado de #TERROR decidió que Lars Koch era CULPABLE  Esto se pone mejor     vie 7pm / sáb y dom 6pm ',no
'Por 1era vez el jurado de #TERROR decidió que Lars Koch era CULPABLE  Esto se pone mejor     vie 7pm / sáb y dom 6pm ',yes
'RT @SkenaTeatro  ¡#ElTrajeNuevoDelEmperador es perfecta para grandes y pequeños!│Sáb/Dom en @trasnochocult #JuntosHacemosCultura …',no
'@eedaza_ musicaliza en vivo para NIÑOS LINDOS    ¡No te la pierdas! los viernes a las 7 30pm, sáb y dom 7pm #Teatro ',no
'Para los amantes del arte    HOY a las 4pm en el #foro \'Pregnancia\' analizarán \'PinturasparaDaltónicos\' en @SalaTAC1 ',yes
'ATENCIÓN  Informamos a nuestro público que este jueves 01/09 estarán suspendidas todas nuestras actividades    ',yes
'RT @TDeusExMachina  TEATRO| Sólo quedan 6 funciones de #niñoslindos en el @trasnochocult no dejes de ver esta pieza ganadora de 2 Premios I…',yes
'@Alexandralandia Sí ',no
'RT @cmrondon  Recibimos a Solveg Hoogesteijn, que nos invita a el primer concurso de dramaturgia en @trasnochocult, del 1 al 14/9 ',yes
'¿Cuál será el secreto que guarda la princesa Nina? Descúbrelo  sáb/dom 3pm en el \'EL TRAJE NUEVO DEL EMPERADOR\'  ',no
'Proyectaremos hoy en nuestros Cines Paseo la comedia ¡Salve César! a las 4 30pm  Con George Clooney y Channing Tatum ',no
' ¡CUENTA REGRESIVA! Ya casi cerramos el PRIMER CONCURSO DE DISEÑO TRASNOCHO  Tienes hasta el 06/09 dale play al video',yes
'Este sáb 03/09 a las 10am tendremos el Cine #Foro sobre el filme \'Don Juan DeMarco\'  Ciclo  \'Sueños y Existencia\' ',no
'Enrique Berrizbeitia será el comentarista MAÑANA en la proyección de #ÓPERA \'COSÍ FAN TUTTE\' DE MOZART a las 3pm  ',no
'Mañana a través de una #charla analizarán \'PinturasParaDaltónicos\' de Sigfredo Chacón en la @SalaTAC1 4pm  GRATUITO  ',no
'RT @SkenaTeatro  ¡La Princesa Nina guarda un secreto! ¿Quieres saber cuál es?│Sáb/Dom 3pm en el @trasnochocult ',yes
'@julierestifo y @javiervidalp son TAL PARA CUAL     Disfruta con ellos de un viaje a los 80 los sáb/dom a las 8pm  ',yes
'@Alexandralandia Sí ',yes
'RT @javiervidalp  Hoy en #terror triunfó la JUSTICIA  Fue declarado Culpable  @trasnochocult No falten al juicio del siglo  Ud es el jurado',yes
'RT @aminadamespanta  Al aire Kimberly Zambrano nos comenta sobre MERCADITO “VINTAGE” @trasnochocult @MERCADITO2DAMANO',yes
'¡Al Emperador Le harán un traje con hilo mágico! Averigua de qué se trata los sáb y dom 3pm en el #Teatro Trasnocho ',no
'¡Al Emperador Le harán un traje con hilo mágico! Averigua de qué se trata los sáb y dom 3pm en el #Teatro Trasnocho ',yes
'¡A MITAD DE PRECIO! Sí  Paga la mitad de tu entrada HOY en nuestros Cines Paseo  Mira las películas que te ofrecemos ',no
'Sábado 03/09 a las 10am Cine #Foro sobre la película \'Don Juan DeMarco\' como parte del Ciclo  \'Sueños y Existencia\' ',no
' Quedan SOLO 9 días para cerrar nuestro CONCURSO DE DISEÑO TRASNOCHO  Bases en  ¡Inscríbete!',no
'Celebramos los 15AñosdeTrasnocho con actividades culturales, teatro, concursos y más    ¡Participa! ',yes
'HOY HAY #TERROR en Trasnocho a las 6pm  Con @julierestifo como \'La fiscal\'  Dirección  @manriquehector  ¡Imperdible! ',yes
'HOY proyectaremos \'SED DE VENGANZA\' en nuestros Cines Paseo  5 30 pm / 7 45 pm  Entradas en  ',yes
'Mira \'Secretos de una Leyenda\'  Hoy 7 30pm en #CinesPaseo   Más información y entradas en  ',yes
