@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'Venezuela ha enviado  toneladas de ayuda humanitaria a Cuba y Haití #Nacional  ',no
'Confirman presencia de presidentes de EE UU  Rusia y China en cumbre APEC #Internacional  ',yes
'#Escucha #Paréntesis con   de lunes a viernes  a las  PM por #ECradio  gt  gt  ',yes
'Tres jóvenes detenidos por un supuesto plan de matanza en escuela de EE UU #Internacional  ',no
'Tres jóvenes detenidos por un supuesto plan de matanza en escuela de EE UU #Internacional  ',no
'Márquez  Ocariz es un demócrata a carta cabal #Nacional  ',yes
'#AlAire #VivaLaSalsa con Andrea Cristina Hernández      por #ECradio ',yes
'Detalles de “Silencios del papel”  la exposición en el #CCEAS  en #LaVerdadImpresa  el semanario de #ElCarabobeño',yes
'Todos los viernes puedes adquirir #LaVerdadImpresa  el semanario de #ElCarabobeño  en kioskos a tu pregonero de confianza',yes
'Haití pide ayuda y teme por enfermedades una semana después del huracán #Internacional  ',no
'#Escucha #ElPitazo de lunes a viernes  a las  AM por #ECradio #Noticias #Denuncias  gt  gt  ',yes
'Obama critica a republicanos por  tardar tanto  en retirarle apoyo a Trump #Internacional  ',yes
'Busca #LaVerdadImpresa  el semanario de #ElCarabobeño que circula todos los  viernes',no
'La movida institucional tiene cabida en #LaVerdadImpresa  el semanario de #ElCarabobeño  que circula todos los viernes',no
'Istúriz  Oposición quiere el presupuesto de la nación para hacer negocios  ',no
'#AlAire #HuellaCultural con Basyl Macías     por #ECradio ',yes
'Este  de octubre será feriado bancario #Nacional   ',no
'#Conéctate ahora para escuchar el #NoticieroEstelar por #ECradio  gt  gt  ',no
'OLP dejó a  delincuentes abatidos en cinco estados del país #Nacional  ',yes
'José Guerra  Constitución obliga al Ejecutivo a presentar presupuesto  #Nacional  ',no
'P  Córdoba celebra fallo que levantó su inhabilidad política en Colombia #Internacional  ',no
'#Escucha #PorTuSalud con   de lunes a viernes  a las   AM por #ECradio #Salud #Bienestar  gt  gt  ',yes
'#AlAire #LosProspectos con   y   por #ECradio ',no
'Expresidente de Conmebol tiene prohibido asistir a sus empresas #Internacional  ',no
'Expresidente de Conmebol tiene prohibido asistir a sus empresas #Internacional  ',yes
'Aristóbulo  Marcha de mañana es para alertar al imperialismo #Nacional  ',no
'Más de mil niños diarios se recibirán en el Chamario de la Filuc #Ciudad  ',yes
'Gimnasio para la la Vida y la Paz en Guacara #Regiones  ',no
'Fiscalía de Nueva York cita a varios venezolanos por caso Flores #Internacional  ',no
'¿Cómo han madurado los chicos de Caramelos de Cianuro   en  años  Lealo en #LaVerdadImpresa  el semanario de #ElCarabobeño',yes
'Médicos protestaron por falta de medicinas en La Viña #Ciudad  ',yes
'Cabello insulta a Ramos Allup durante mitin del chavismo en Trujillo #Nacional  ',yes
'La motonáutica le da a Venezuela récords Guinnes  Descubra más en #LaVerdadImpresa  el semanario de #ElCarabobeño',no
'Sebin acusa al alcalde Oscariz y J J  Rendón por atentado a la GNB #Sucesos  ',no
'Jorge Arreaza  Gobierno ha invertido  millardos de dólares en lo social #Nacional  ',no
'#AlAire #AgendaDigital con       y   por #ECradio ',no
'José Guerra  Constitución obliga al Ejecutivo a presentar presupuesto  #Nacional  ',no
'Luisana Melo  Difteria en Bolívar está totalmente controlada #Nacional  ',yes
'Gobierno incumple normas de la OMS para informar sobre casos de difteria #Regiones  ',yes
'Carlos Ñañez  En Venezuela  millones se mueren de hambre #Ciudad ',no
'#AlAire #Paréntesis con   por #ECradio ',yes
'#AlAire #AgendaDigital con     y   por #ECradio ',no
'PAOLO MONTANARI TIGRI    Un comportamiento… alevoso #Opinión ',yes
'Hospital de Barcelona azotado por la inseguridad #Regiones ',yes
'Hospital de Barcelona azotado por la inseguridad #Regiones ',yes
'#Escucha #VivaLaSalsa con Andrea Cristina Hernández      todos los #martes a las  PM por #ECradio  gt  gt  ',no
'Santos  Avanzar en diálogo con ELN hará que la paz sea completa #Internacional ',no
'#AlAire #UnaBuenaNoticia con   por #ECradio ',no
'Paz en Colombia ¿guerra avisada en Venezuela  Análisis del proceso del vecino país  por    en #LaVerdadImpresa  de #ElCarabobeño',yes
'Mantenimiento de refinerías culminará el  de octubre #Nacional ',yes
'Uribe  Acuerdo de paz no necesita retoques sino ajustes de fondo #Internacional ',yes
'Retén del hospital de El Tigre no recibió antibióticos completos #Regiones   ',yes
'Maduro  El precio  justo  del barril de crudo debe superar los  dólares #Economía ',no
'Maduro afirmó que la oposición venezolana  fracasó totalmente  #Nacional  ',no
'Los mejores articulistas regionales y nacionales los encontrará en #LaVerdadImpresa  el semanario de #ElCarabobeño',yes
'Aumenta presión para divulgar otras grabaciones incómodas de Trump #Internacional  ',no
'Aumenta presión para divulgar otras grabaciones incómodas de Trump #Internacional  ',no
'Regiones   Diario El Carabobeño#Regiones  ',yes
'Amengual  Más de un millón de carabobeños nos movilizaremos por el RR #Ciudad  ',yes
'Un vistazo a la actuación venezolana en el Mundial Sub femenino en #LaVerdadImpresa  de #ElCarabobeño  que circula todos los viernes',yes
'Lea en #LaVerdadImpresa reportajes de actualidad política  social  económica  cultural y deportiva #ElCarabobeño',no
'Aarón Rodríguez  La educación se convirtió en un lujo para venezolanos #Ciudad   ',no
'ASDRÚBAL AGUIAR    El nobel de la paz colombiana #Opinión ',no
'Detenidos dos funcionarios de la Policía Municipal de Naguanagua #Sucesos  ',no
'Detenidos dos funcionarios de la Policía Municipal de Naguanagua #Sucesos  ',yes
'Mujeres  Nuevas pranes urbanas  Reporte de Sucesos de   en #LaVerdadImpresa  de #ElCarabobeño',no
'La historia de quienes “cazan” los camiones graneleros para subsistir  la puede leer narrada por   en #LaVerdadImpresa',no
'Busca #LaVerdadImpresa  el semanario de #ElCarabobeño que circula todos los  viernes',no
'¡Pregúntale    te responde  Envía desde ya tus interrogantes  Seleccionaremos las mejores',yes
'Falleció el actor mexicano Gonzalo Vega a los  años #Espectáculos ',no
'Retrato de la pobreza desde la visión de    abordado por   en #LaVerdadImpresa  de #ElCarabobeño',no
'La realidad maquillada de las importaciones es abordada por  íBlanco en #LaVerdadImpresa',yes
'Oposición venezolana rechazó “arbitraria” detención de Yon Goicoechea #Nacional   ',no
'Cinco niños muertos tras explosión de cohete en colegio sirio #Internacional  ',yes
'Hombre detenido por muerte de funcionario de la GNB en el Zulia #Sucesos  ',yes
'Colas para comprar alimentos  insomnio del hambre  Reportaje de   en #LaVerdadImpresa  de #ElCarabobeño',no
'Niña de dos años murió por difteria en Bolívar #Nacional  ',yes
'Las cocinas mermadas de Carabobo se muestran en un reportaje gráfico de   y   en #LaVerdadImpresa  el semanario de #ElCarabobeño',no
'Diputados de la MUD llegaron a Perú para exponer crisis venezolana #Nacional  ',no
'Chequea la agenda cultural de la semana en #LaVerdadImpresa  de #ElCarabobeño  con las actividades del #CCEAS',no
'Conozca al músico excepcional de Miguel Peña  la historia de vida contada por    en #LaVerdadImpresa  el semanario de #ElCarabobeño',yes
'Virus Chikungunya disminuyó un   en Venezuela #Nacional  ',yes
'Estudio británico afirmó que cárceles europeas son un vivero de yihadistas #Internacional    ',yes
'Omar González  Hacer el referendo en  sería inútil #Nacional  ',no
'Omar González  Hacer el referendo en  sería inútil #Nacional  ',yes
'Hospital de Barcelona azotado por la inseguridad #Regiones  ',yes
'ANAÍS CALDERA RODRÍGUEZ    Dictadura en acción #Opinión  ',yes
'FERNANDO LUIS EGAÑA    Casi el   #Opinión  ',no
'PAOLO MONTANARI TIGRI    Un  comportamiento… alevoso #Opinión  ',yes
'ASDRÚBAL AGUIAR    El nobel de la paz colombiana #Opinión  ',yes
'Todos los viernes puedes adquirir #LaVerdadImpresa  el semanario de #ElCarabobeño  en kioskos a tu pregonero de confianza',no
'El arte flamenco llenará espacios del Teatro Municipal de Valencia #Paréntesis  ',no
'Drake es el favorito con  nominaciones para los American Music Awards #Paréntesis  ',no
'Santos  Avanzar en diálogo con ELN hará que la paz sea completa #Internacional  ',no
'Tormenta Nicole recobra fuerza y puede convertirse de nuevo en huracán #Internacional  ',yes
'Exrecluso de Guantánamo refugiado en Uruguay vuelve a entrar en coma #Internacional  ',yes
'OEA destaca diálogo nacional en Colombia e invita a llegar a un acuerdo #Internacional  ',yes
'Desconocidos demoraron cuatro horas en robar unas  mil biblias en Bogotá #Internacional  ',no
'Ecuador evita precisar sede de diálogos entre gobierno colombiano y ELN #Internacional  ',no
'Humala será investigado por lavado de activos enviados desde Venezuela #Internacional  ',no
'Cuba expresa compromiso con fin de conflicto en Colombia con ELN #Internacional  ',no
'López  Contratos ilegales del Gobierno atentan contra la ecología #Nacional  ',yes
'Alimentos e insumos médicos arribaron al puerto de Guanta #Regiones  ',yes
'Lluvias del fin de semana dejaron vías anegadas en Táchira #Regiones  ',no
'Lluvias del fin de semana dejaron vías anegadas en Táchira #Regiones  ',yes
'Santos pide a críticos de acuerdo de la paz no presentar propuestas imposibles #Internacional… ',yes
'ELN intenta cerrar mediante el diálogo medio siglo de conflicto armado #Actualidad  ',yes
'Mario Lisson  Yo sé que puedo dar más #Deportes  ',no
'Vuelos directos entre Venezuela y Turquía iniciarán el  de octubre #Nacional  ',yes
'Todo listo para el simulacro de recolección del   de firmas para el RR #Ciudad  ',no
'Samsung suspende las ventas globales de su teléfono Galaxy Note  #Paréntesis  ',yes
'VP entregó informe a la OEA sobre acoso del Gobierno contra sus dirigentes #Nacional  ',yes
'Copei exigió a la OEA intervenir ante violación de DDHH en Venezuela #Nacional  ',no
'Murió crítico teatral Carlos Herrera #Paréntesis  ',yes
'Rodríguez  Esta semana discutiremos con el pueblo el presupuesto  #Nacional  ',yes
'Falleció el actor mexicano Gonzalo Vega a los  años #Paréntesis  ',yes
'Padrón  Oposición y Gobierno deben ponerse de acuerdo para dialogar #Nacional  ',yes
'Condenados  mexicanos a ocho años de cárcel por narcotráfico #Sucesos  ',yes
'Ingresados  cadáveres a la morgue de Bello Monte el fin de semana #Sucesos  ',no
'Fiscalía ordenó profundizar investigación sobre asesinato de PNB #Sucesos  ',no
'Asesinado motorizado frente a sus hijos cuando los llevaba al colegio #Sucesos  ',no
'Pdvsa cancelará este miércoles intereses a tenedores de bonos #Economía  ',yes
'Conindustria  Sectores económicos en el país se están paralizando #Economía  ',yes
'Maduro  Rusia apoya plan de congelar la producción de crudo #Economía  ',no
' Opinión  Nobel de la Paz   Por Eduardo Fernández     ',no
' Opinión  Misión lo que sea   Artículo de Luis Fuenmayor Toro     ',no
' Opinión  El agua amarga sabe a dictadura   Por Alexander Cambero     ',no
'Tasa del #dólarparalelo sube por aumento de la liquidez monetaria   ',no
'Falleció Inés Romero  pionera de la educación en #Guayana   ',no
'Oposición convoca a movilización masiva contra las trabas del gobierno al #revocatorio    ',no
'Murió Inés Romero  la dignificadora de #SanFélix   ',no
' Audio  Escuche la entrevista con el editor de    Gonzalo Gómez  en       ',yes
'Oposición convoca a movilización masiva contra las trabas del gobierno al revocatorio   ',no
' Fotos  ¡Solidaridad con el buen de     #UnaBuenaNoticia  #MeGusta  ',no
'MUD llama a voluntarios a sumarse a la logística de recolección del   en Ciudad Guayana   ',yes
' Lupa mundial  Colombia sigue buscando caminos para la paz   Por    ',yes
'   AD replica a amenazas de     ',yes
'Alcalde  e  de Ciudad Guayana     retomó plan de embellecimiento urbano    ',yes
'Funcionarios de PoliBolívar niegan paro  mas no sus carencias como cuerpo de seguridad   ',no
'¿Qué líneas seguirá Arturo Sosa  el nuevo pastor de los jesuitas    lo analiza   ',no
' El pueblo colombiano ni quiere la guerra ni rechazó la paz  solo quiere justicia    ',yes
'Comunidad exige a #Sidor rescate del Centro de Acción Social de la acería en #SanFélix   ',yes
' Audio  #CapitolioTV  una alternativa parlamentaria contra la censura en Venezuela    ',no
' Audio  #CapitolioTV  una alternativa parlamentaria contra la censura en Venezuela   ',no
' Audio  #CapitolioTV  una alternativa parlamentaria contra la censura en Venezuela   ',yes
'#Pdvsa deberá cancelar    millones entre octubre y noviembre si fracasa el canje   ',no
' Análisis    pone la lupa sobre la dupla Arturo Sosa papa Francisco en el Vaticano  ',no
'#Pdvsa deberá cancelar    millones entre octubre y noviembre si fracasa el canje  ',yes
' Opinión  Sin estrategia no hay paraíso   Por Vúctor Maldonado C      ',yes
'Canje de bonos busca suavizar pagos de   en los próximos  meses   ',no
'Canje de bonos busca suavizar pagos de   en los próximos  meses  ',yes
'Pacientes con hipertensión pulmonar protestan por  meses de #escasez de medicinas   #DDHH  ',yes
'#Pdvsa deberá cancelar    millones entre octubre y noviembre si fracasa el canje  ',yes
'#Pdvsa deberá cancelar    millones entre octubre y noviembre si fracasa el canje  ',yes
'Dos detenidos y un adolescente abatido cuando robaban en una casa en #SanFélix   #Sucesos  ',yes
'“La democracia se reafirma con más democracia  por eso hay que participar”     #Política ',yes
'Alertan de mayor riesgo país y menos inyección de divisas al BCV si fracasa canje de #Pdvsa   ',no
'Alertan de mayor riesgo país y menos inyección de divisas al BCV si fracasa canje de #Pdvsa  ',no
' Servicio público  Para paciente con #cáncer linfático de ganglios  medicamentos y contacto en la imagen  ',no
' Opinión  Advertencia para los gringos   Por Carolina Jaimes B     ',no
'    Impedir el referendo obliga a salir a la calle pacíficamente   ',no
' Opinión   Como tiranos no aceptan la confrontación ni la disidencia    Por Diana Gámez  ',yes
'   cuestiona conocimiento de   sobre Ciudad Guayana   ',no
' Breves policiales  Hallan muerto a hombre desaparecido desde el domingo    ',no
' Breves policiales  Hallan muerto a hombre desaparecido desde el domingo    ',no
'CNE pone más trabas al #revocatorio al anunciar primarias de gobernadores para el     ',yes
'Informe     En septiembre hubo  protestas para exigir derechos sociales   ',no
'Sebin detiene a cinco personas con  kilos de droga entre Monagas y Bolívar   #Sucesos  ',no
'MUD aspira  mil firmas en jornada de recolección del   en Ciudad Guayana   #Referendo  ',yes
'Colectivos oficialistas golpean a los médicos y toman a la fuerza hospital de Maracay   ',no
'TSJ ratifica inconstitucionalidad del CNE y sentencia que recolección del   será por estados … ',yes
'“Los adecos nacimos luchando contra la dictadura y seguiremos luchando en el presente”   ',no
'Los venezolanos han protestado  veces por día en  revela el   en su más reciente informe… ',no
